TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-01-21 08:29:25,1768984165303,www.soulprintengine.ai/dashboard/chat,GET,,500,85cs5-1768984165035-a2acc33ec79d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,middleware,/dashboard/chat,www.soulprintengine.ai,www.soulprintengine.ai,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,,,,,"🔒 Middleware check for protected route: {
  path: '/dashboard/chat',
  hasUser: true,
  userEmail: 'kidquick360@gmail.com',
  error: undefined,
  cookies: [
    'sb-swvljsixpvvcirjmflze-auth-token-code-verifier',
    'sb-swvljsixpvvcirjmflze-auth-token.0',
    'sb-swvljsixpvvcirjmflze-auth-token.1'
  ]
}",prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-21 08:29:27,1768984167063,www.soulprintengine.ai/dashboard/chat,GET,,500,85cs5-1768984165035-a2acc33ec79d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,www.soulprintengine.ai,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,,,,,"Error: Cookies can only be modified in a Server Action or Route Handler. Read more: https://nextjs.org/docs/app/api-reference/functions/cookies#options
    at h (.next/server/chunks/ssr/[root-of-the-server]__c83f5bde._.js:1:334)
    at async j (.next/server/chunks/ssr/[root-of-the-server]__c83f5bde._.js:1:2247)
    at async g (.next/server/chunks/ssr/[root-of-the-server]__5839b80c._.js:1:1713) {
  digest: '1389493749'
}",prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-21 08:29:25,1768984165035,www.soulprintengine.ai/dashboard/chat,GET,,500,85cs5-1768984165035-a2acc33ec79d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,www.soulprintengine.ai,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,315,iad1,146,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KFFTREQ9FG7S7C63D8BW5S9Q,XdK1cD9pZDTV,1
2026-01-21 08:29:25,1768984165035,www.soulprintengine.ai/dashboard/chat,GET,,500,85cs5-1768984165035-a2acc33ec79d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,www.soulprintengine.ai,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,1496,iad1,277,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KFFTRF225SFQVNZAREHPM0PQ,Q9UhSTY87VoT,1
2026-01-21 08:29:19,1768984159267,www.soulprintengine.ai/dashboard/chat,GET,,500,fvzr5-1768984159067-4d4274209275,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,production,main,MISS,middleware,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-ktqe6mna1-a55ets-projects.vercel.app,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,,,,,"🔒 Middleware check for protected route: {
  path: '/dashboard/chat',
  hasUser: true,
  userEmail: 'kidquick360@gmail.com',
  error: undefined,
  cookies: [
    'sb-swvljsixpvvcirjmflze-auth-token-code-verifier',
    'sb-swvljsixpvvcirjmflze-auth-token.0',
    'sb-swvljsixpvvcirjmflze-auth-token.1'
  ]
}",prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-21 08:29:20,1768984160576,www.soulprintengine.ai/dashboard/chat,GET,,500,fvzr5-1768984159067-4d4274209275,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",error,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-ktqe6mna1-a55ets-projects.vercel.app,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,,,,,"Error: Cookies can only be modified in a Server Action or Route Handler. Read more: https://nextjs.org/docs/app/api-reference/functions/cookies#options
    at h (.next/server/chunks/ssr/[root-of-the-server]__c83f5bde._.js:1:334)
    at async j (.next/server/chunks/ssr/[root-of-the-server]__c83f5bde._.js:1:2247)
    at async g (.next/server/chunks/ssr/[root-of-the-server]__5839b80c._.js:1:1713) {
  digest: '1389493749'
}",prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
2026-01-21 08:29:19,1768984159067,www.soulprintengine.ai/dashboard/chat,GET,,500,fvzr5-1768984159067-4d4274209275,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,serverless,/dashboard/chat,www.soulprintengine.ai,soulprint-landing-ktqe6mna1-a55ets-projects.vercel.app,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,1228,iad1,299,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KFFTR991P4KDWJMA21ADB57G,kDKhZ4one8ks,1
2026-01-21 08:29:19,1768984159067,www.soulprintengine.ai/dashboard/chat,GET,,500,fvzr5-1768984159067-4d4274209275,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,MISS,middleware,middleware,www.soulprintengine.ai,soulprint-landing-ktqe6mna1-a55ets-projects.vercel.app,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,323,iad1,146,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KFFTR8V64T80HCJ24H7301YC,XdK1cD9pZDTV,1
2026-01-21 08:29:18,1768984158190,www.soulprintengine.ai/,GET,,307,fvzr5-1768984158190-f33b203ca4d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,middleware,middleware,www.soulprintengine.ai,soulprint-landing-ktqe6mna1-a55ets-projects.vercel.app,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,648,iad1,130,2048,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,01KFFTR84CJF54QVSVFWXFMQFY,XdK1cD9pZDTV,1
2026-01-21 08:29:18,1768984158190,www.soulprintengine.ai/,GET,,307,fvzr5-1768984158190-f33b203ca4d0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,production,main,,redirect,/,www.soulprintengine.ai,soulprint-landing-ktqe6mna1-a55ets-projects.vercel.app,dpl_4LcmrYmJBBJqLvefBsJFHPh3hXAE,,cle1,,,,prj_0yEqZoYLeoFxe4GwUIxHZhtEU6iA,,,,,
